id,price,link,offer_type,property_type,city,municipality,room_number,square_footage,heating,floor,bathroom_number,build_year,elevator,balcony,land_area,registered,parking
6933,4500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/5fcff6a4bec4f615bf2ac3ac,izdavanje,stanovi,Beograd,Neimar,4,298,"centralno grejanje",NULL,3,NULL,1,1,0,0,0
7020,4500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/5eb59a609a309145fa29f3e0,izdavanje,stanovi,Beograd,Neimar,4,297,NULL,NULL,3,NULL,1,1,0,0,0
3047,1380000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/senjak/6021c183d1de6655453313f3,prodaja,stanovi,Beograd,"Savski Venac",4,290,"centralno grejanje",NULL,1,2020,1,1,0,1,0
21761,4000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/heroja-milana-tepica/6189415eb460c55f8966c467,izdavanje,stanovi,Beograd,Dedinje,5,288,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
19813,370800,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/61c1d4050db97d4fe15385d9,prodaja,stanovi,"Novi Sad","Stari Grad",8,285,NULL,NULL,1,1900,0,1,0,1,0
12473,3300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/andricev-venac/5f64d7486119c00d737a8ac2,izdavanje,stanovi,Beograd,"Stari Grad opština",8,285,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
66,370800,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/61c1d4050db97d4fe15385d9,prodaja,stanovi,"Novi Sad","Stari Grad",8,285,NULL,NULL,1,1900,0,1,0,1,0
11216,500000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/generala-anrija/5fd7edf965eba062ff36123a,prodaja,stanovi,Beograd,"Voždovac opština",5,284,NULL,NULL,1,NULL,1,1,0,0,0
6951,4500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/61965e873479760ee015ed4c,izdavanje,stanovi,Beograd,Neimar,5,280,"centralno grejanje",NULL,3,NULL,1,1,0,0,0
4282,346000,https://www.4zida.rs/prodaja/stanovi/uzice/oglas/gradske-lokacije/618cf039f9bf4e6f814a19f3,prodaja,stanovi,Užice,Užice,2,280,NULL,NULL,1,2021,0,0,0,0,0
6950,5000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/5ff1c03f0c7cde73323677d9,izdavanje,stanovi,Beograd,Neimar,5,280,"centralno grejanje",NULL,3,NULL,1,1,0,0,0
6947,4500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/6153381f847a9c3afa5bf998,izdavanje,stanovi,Beograd,Neimar,5,280,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
21769,4000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/heroja-milana-tepica/611fc1dfe346fd0b80351d87,izdavanje,stanovi,Beograd,Dedinje,5,280,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
6960,5600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/6068d3fb07927b6aea610437,izdavanje,stanovi,Beograd,Neimar,5,280,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
6956,5000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/6108042f7b850b0c3725e140,izdavanje,stanovi,Beograd,Neimar,5,280,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
1504,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/trnska/609e6ffaad51bc59bc152a4e,izdavanje,stanovi,Beograd,Vračar,4,277,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
7346,140000,https://www.4zida.rs/prodaja/stanovi/subotica/oglas/centar-1/60fad8d321e9d602b03d5fc3,prodaja,stanovi,Subotica,"Gradske lokacije",4,276,"grejanje na gas",NULL,2,NULL,0,0,0,0,0
2763,10000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/istocni-vracar/61885ccc7e68345ace379ff2,izdavanje,stanovi,Beograd,Vračar,5,271,"centralno grejanje",NULL,4,NULL,1,1,0,0,0
3073,2600000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/istocni-vracar/61df743ee56f2568892377b3,prodaja,stanovi,Beograd,Vračar,5,271,"centralno grejanje",NULL,1,NULL,1,1,0,1,0
21244,10000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/istocni-vracar/61885ccc7e68345ace379ff2,izdavanje,stanovi,Beograd,Vračar,5,271,"centralno grejanje",NULL,4,NULL,1,1,0,0,0
6946,4500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/senjak/61117937055c2666405a1db5,izdavanje,stanovi,Beograd,"Savski Venac",5,265,"centralno grejanje",NULL,3,NULL,1,1,0,0,0
6918,2700,https://www.4zida.rs/izdavanje/stanovi/kosovska-mitrovica/oglas/milenka-vesnica/5d6414602731713cc036c455,izdavanje,stanovi,"Kosovska Mitrovica","Okolne lokacije",5,262,"etažno grejanje",NULL,1,NULL,0,1,0,0,0
6968,3500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/5f9dede9276c6e2d500f98bb,izdavanje,stanovi,Beograd,"Savski Venac",4,260,"centralno grejanje",NULL,3,NULL,1,1,0,0,0
12108,400000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/vidska/60a2c32a08427b188c15a236,prodaja,stanovi,Beograd,"Voždovac opština",5,260,"podno grejanje",NULL,1,2016,1,1,0,1,0
12098,390000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-kovac/6049f0163807d226ac522c23,prodaja,stanovi,Beograd,"Voždovac opština",5,260,"podno grejanje",NULL,1,2016,1,1,0,1,0
6962,3500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/diplomatska-kolonija/5ff5d3e30c7cde55e4176426,izdavanje,stanovi,Beograd,Dedinje,4,260,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
21706,3500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/diplomatska-kolonija/607ed89b891c1c6b7d5b21ea,izdavanje,stanovi,Beograd,Dedinje,4,260,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
17892,950000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/gospodar-jevremova/5e306836273171310302faa1,prodaja,stanovi,Beograd,"Beograd centar",6,260,"etažno grejanje",NULL,1,NULL,0,1,0,1,0
11202,95000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ratka-jevtica/60bb98eafb7f4220f91c5583,prodaja,stanovi,Beograd,"Barajevo opština",2,258,NULL,NULL,1,NULL,0,1,0,1,0
2181,180000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kalemarska/5eda69312731714103377c79,prodaja,stanovi,Beograd,"Voždovac opština",4,257,"kaljeva peć",NULL,1,NULL,0,1,0,1,0
18682,390000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-kovac/60f9b6d25fa72f0c394b4693,prodaja,stanovi,Beograd,"Voždovac opština",4,257,"podno grejanje",NULL,1,2016,1,1,0,1,0
21763,3500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/miloja-djaka/616c5250b7d5ed1bbe6aff0f,izdavanje,stanovi,Beograd,"Savski Venac",4,255,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
6957,3500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/miloja-djaka/617459ae41aa1052245c3dfa,izdavanje,stanovi,Beograd,"Savski Venac",4,255,"centralno grejanje",NULL,1,NULL,1,1,0,0,1
23,3000,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/612e2e50b37d1518ca20dcbc,izdavanje,stanovi,"Novi Sad","Stari Grad",5,254,"centralno grejanje",NULL,1,NULL,1,0,0,0,0
20796,3000,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/612e2e50b37d1518ca20dcbc,izdavanje,stanovi,"Novi Sad","Stari Grad",5,254,"centralno grejanje",NULL,1,NULL,1,0,0,0,0
7698,159100,https://www.4zida.rs/prodaja/stanovi/subotica/oglas/centar-2/5f6e2e152f435659e047c697,prodaja,stanovi,Subotica,"Gradske lokacije",6,252,"centralno grejanje",NULL,1,NULL,0,0,0,1,1
6953,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/612e5fa9ad051d6900752f35,izdavanje,stanovi,Beograd,Neimar,4,250,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
20714,2000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/61eb33d9dc98954e4758e5c0,izdavanje,stanovi,Beograd,"Savski Venac",4,250,"grejanje na gas",NULL,1,NULL,0,1,0,0,1
6969,6500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/senjak/5ecd6c520c7cde146a51bbcd,izdavanje,stanovi,Beograd,"Savski Venac",5,250,"centralno grejanje",NULL,3,NULL,1,1,0,0,0
20383,2000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/61ef6ed1c9fd542b1c374d18,izdavanje,stanovi,Beograd,"Savski Venac",4,250,"grejanje na gas",NULL,1,NULL,0,1,0,0,1
20551,2000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/nebojsina/61ee8d8a72e47615771018eb,izdavanje,stanovi,Beograd,Neimar,5,250,"centralno grejanje",NULL,2,NULL,0,1,0,0,0
6954,4000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/senjak/60bf4ff51642a2100659da99,izdavanje,stanovi,Beograd,"Savski Venac",4,250,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
1498,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/trnska/618839936ac9522cd7757a5f,izdavanje,stanovi,Beograd,Vračar,4,250,"centralno grejanje",NULL,1,NULL,1,1,0,0,0
7053,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/jevrema-grujica/61a622927f3085562c501ab0,izdavanje,stanovi,Beograd,Dedinje,5,250,"centralno grejanje",NULL,1,NULL,1,1,0,0,1
20736,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/jevrema-grujica/61a622927f3085562c501ab0,izdavanje,stanovi,Beograd,Dedinje,5,250,"centralno grejanje",NULL,1,NULL,1,1,0,0,1
1876,150000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/simeona-koncarevica/60db03351f37be6349475743,prodaja,stanovi,Beograd,Zemun,4,245,"etažno grejanje",NULL,1,2010,0,1,0,0,0
14675,278100,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/sajam-novi-sad/5f6dbee1e54ca9476601a2c1,prodaja,stanovi,"Novi Sad","Gradske lokacije",5.5,244,"centralno grejanje",NULL,1,NULL,1,1,0,1,0
3416,480000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brankova/5f5d3d08b603a60c9a630403,prodaja,stanovi,Beograd,"Stari Grad opština",8,242,"etažno grejanje",NULL,1,1935,1,1,0,1,0
5031,405000,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/miseluk/613114b8afefa515654afe24,prodaja,stanovi,"Novi Sad",Petrovaradin,7,242,NULL,NULL,1,2019,0,1,0,1,0
7826,480000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brankova/5f8de96c352c554f1445cf07,prodaja,stanovi,Beograd,"Stari Grad opština",8,242,"etažno grejanje",NULL,1,NULL,1,1,0,1,0
16804,375950,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5ceedd3d27317172356f455f,prodaja,stanovi,"Novi Sad","Gradske lokacije",7,242,NULL,NULL,1,2018,0,1,0,1,1
